img,text
6274.jpg," 

زه مجم

  

ا أصبحت غير قادرة على
ستر براطمها ! 4

 
"
3807_459655954096584_646656187_n.jpg," 

5# برامج دينية تفيدك كثيرا
"
%25D9%2585%25D9%2584%25D8%25AE%25D8%-2.png," 

  

وس المتواح لبيك لشماء لكرج لماح لكك . للستي 3 إصاعك :لماعم دن :لادب
العرضانية؛ بسبب عدم اعتماده نظام الوحدات والمجزوءات كما ينص على ذلك الميثاق الوطني للتره ٍ
بسبب تراجعه عن كثير من المكتسبات والتراكمات التي عرفتها المادة وتدريسيتهاء وقصوره وعدم استيفائه لمكونات
المنهاج التربوي (الوسائل-التقويم-المقاربات البيداغوجية والديداكتيكية ...)؛ وعدم مراعاة خصوصية المسالك على
مستوى التعليم الثانوي التاهيلي(المسالك العلمية والتقنية والمهنية(ذات الحصة الواحدة)- ومسلك الآداب(حصتان)-
ومسلك الأداب والعلوم الإنسانية(ثلاث حصص)؛ والتراجع الملحوظ والمعيب عن حصص التطبيقات والأنشطة رغم
أهميتها ودورها في ترسيخ مجموعة من القيم وإذكاء الفاعلية على تدريسية المادة. مما يستدعي الإسراع بإصدار
التوجيهات الرسمية الخاصة بمادة التربية الإسلامية مع تضمينها ما يسد بعض ثغرات المنهاج كالعناية بالتطبيقات
والأنشطة وكيفية التعامل مع الشعب ذات الساعة الواحدة في المادة:

- لذلك يعتبر أن السنة الأولى من تطبيق المنهاج المعدل لم ت 'سنة تجريبية كما هو متعارف عليه تربويا؛ لأن
مسألة التعديل والمراجعة تتطلب إجراء تقويم للمنهاج السابق+ وبادوات منيجية موضوحية الل زف على الجوا
تحتاج إلى تغيير أو تعديل؛ كما أن التعميم تم مباشرة بعد صدور وثيقة المنهاج» في غياب تام لآليات تقبع تنزيل المنهاج
المعدل وإكراهات تصريف مغرداقه
إلى أنه رغم إقصاء الجمعية المغربية لأسائذة التربية الإسلامية من المشاركة في موضوع مراجعة منهاج
التربية الإسلامية خلافا لما ورد في الميثاق الوطني التربية والتكوين؛ فقد انخرطت الجمعية في تأطير أسائذة التربية
المعدل ضمن أولويات أنشطتهاء وعيا منها

تَ تواصلية مع السادة الأساتذة؛ أيام

شامع مر الدراسات والأبحاث وفرق البحث ا

 

 
     

 

     

   

   

 

 
 
  
 
 

 

 
"
2655-7.jpg," 
"
56d5478dd9f9a501965be7cbbb674cfb082d.jpg," 
"
%25D8%25B4%25D9%2585%25D8%25B3%2B%25.png," 
"
img_1389196492_930.jpg,"ش سا كلاج

 
"
hwaml.com_1336214078_863.jpg," 

الي فاص اطبا ماحد موسر دصرن

لا م

ل ات

ساي سا

ا ةدوم لفاح عر

رك جم يع يا للقي لط مي به
لايك فيد دين يبيد
‎٠‏ مل ل سب شوق لشيد.
امم ال
ل
ل

حيييد فديع ليا حاتجي سن .سير

قي العلري 0
لسعم

الفدق الى سيريا الطالب؛ اننع از
مسفزيات هدي لكات الدرسي :السو ؛ جما لمش .

ائع شا أ ضع ليم : لقائقة الل

 

 

 
"
attachment-2.php,"غبي اتفاجئ بعد زواجه بأربع
شهور ونص ان مراته ولدت
قالها : هاقتلك
ص قالتله : هفهمك
© أنا متجوزاك بقالي قد ايه ؟؟
‎١‏ 2 ""قالها: 4 شهور وَنص
قالتله : وانت متجوزني بقالك قد ايه ؟
قالها : 4 شهور ونضصض
قالتله : يبقي المجموع كام 9 شهور
قالها : يا بنت الإيه كنت هظلمك 0:

     
  

7
07

أ
"
%25D8%25A7%25D8%25AC%25D9%2585%25D9%-1.jpg," 
"
islam-10-300x300.jpg,"جذاذات التربية الإسلامية وفق
المنهاج الجديد - جميع المستويات

جريدة التربية
نافذتك على قضايا التربية والتعليم بالمغرب

تصمع.0م 5ع فاط بوزطاه-دل0 2
"
%25D8%25AE%25D9%2584%25D9%2581%25D9%-2.gif," 

لتر ب الإسلامدٍ مية

الصّفُ الأَوَّلَ الْابْتِذَانِيُ
الفَصّل الدَرَاسِيُ الأول

إِغْدَادُ
2 اع زر شري

7١٠7 ‏ها‎ 175/146
"
%25D8%25AE%25D9%2584%25D9%2581%25D9%-3.gif,"  

مام ©
"
77-10.jpg,"السؤال الأول :
أجب بكتابة الآيات المطلوية
قيها تربية عالية للصفح عن المسيثين والإحسان إليه
الى : ( ولا يأل أولو الفضل منكم ) إلى قوله : ( ألا تحبون أن يغقر الله لكم والله غفور رحيم ) ( 22 )
الزوج على زوجته بالزنا تستوجب الحد وهو: الرجم حتى الموت ولا يدقع عنها الحد إلا في أربع شهادات يالله أن زوجى
كاذب في اتهامى بالزنا
قوله تعالى : ( ويدراً عنها العذاب أن تشهد أريع شهادات يالله إنه لمن الصادكين ) ( 8)
3/ في تشريع حكم اللمان رحمة واسعة من الله يعياده حيت خلصهم من حرج كانوا يجدونه وضيق يعيشنون فيه
الى ( ولولا فضل الله عليكم ورحمته وأن الله تواب حكيم ) (10)
4/ يوم القيامة يتكر الذين يخوضون في أعراض المؤمتات فينطق الله جوارحهم
قوله تعالى : ( يوم تشهد عليهم ألستتهم وأيديهم وأرجلهم يما كانوا يعملون ) (24)
5/ آية تأمر بعدم دخول بيوت الغير يغير إذن من أهلها حفاطا على حرمة أهلها حتى لا يقم أهلها في الحرج
الى : (يا أيها الذين أمنوا لا تدخلوا بيوتا غير بيوتكم ) إلى قوله تعالى ( ذلكم خير لكم لعلكم تذكرون ) ( 27 )

السؤال الثاني :

1. قال تعالى في بيان حديت الإقك : ( وتحسيونه هينا وهو عند الله عظيم ) لم وصفه بأنه عليم ؟
لأن فى ذلك تدنيس لبيت النبوة ووصفه بأكير الكباثر

2 . كال تعالى : ( يعظكم الله أن تعودوا لمتله أيدا إن كتتم مؤمتين )

   

 

 

 

    
  

 

 

 

 

 

 
"
1482.jpg," 
"
hqdefault-1.jpg," 
"
8211-10.jpg," 

أكثر كلمه كنت أصدقها وانا صغير
""قول الحق ومش هنعملك حاجه""
بعدها أنضرب لحد ما أدووووخ وأنام

7

جاتو

8

1

 
"
5329-6.jpg," 
"
5535-4.jpg," 
"
3306.jpg,"سل حكيم من تُعزٌ من الناس ؟

ا
ومجالسته غنيمة
ونيته سليمة
ومفارقته أليمة

ان
و لل اداح
"
%25D8%25A8%25D9%258A%25D8%25A7%25D9%.jpg," 
"
947-1.jpg," 
"
838-9.jpg,"إطارات للشهادات و المناسبات الرسمية ‏

زخارف و أشكال متنوعة
زخارف إسلامية

##خطوط أجنبية مزخرفة

 

 

 

 
"
PIC-774-1366488846.png," 
"
img_1418380057_731.jpg," 

 

ب م 01 1
كٍِ 1121371
"
%25D8%25AA%25D8%25AD%25D8%25B6%25D9%-1.jpg,"حمامات مدرسية؛!!

: 9

 
"
1edf68c4a83ccbe410e5019aee5e8876.png,"عل وقد 2 اتح قال لأبوة --_
بايا أنا مذرس الحَسَاب طردني اداني صفر
راح أبوه سأله : ليه كده يابني)؟
قله : الاستاذ سيألني 2+3 كام ؟ قولئله 5

أبوه قاله : صح كده وبعدين ؟
الولد قاله : وبعدين سألني 3+2 كام ؟
فأبوه قاله : هي هي يا روح أمك
""ألو قل ما هوده اللي انا قولتهوله بلظبط

  
"
a7efdcc643.gif," 

 

 
"
6202-3.jpg,"يه سسا ال نا

 

مدرس بيسأل طالب

لو خيروك بين المال والعفل
ماذا تخا ؟

! ‏الطالب قال : المال‎ ١
‏ا 0 المدرس ابتسم وقال : أنا اختار الل‎
-: ‏الطالب ابنسم وفال‎
:[( ‏والله يا برنس كل واحد يختار اللي ناقصه‎

  
"
%25D8%25AC%25D8%25B0%25D8%25A7%25D8%.png,"لما تقوم من النوم من دون ماتقول
لامك صباح الخير :

 
"
%25D8%25A81.png,"سالو محشش : ما هو الحب
فقال هو عبارة عن حرفين

ح : حمار بيكدب
ب : بقرة بتصدق

 

علية قوة اقناع فظيعة !
"
sabah-islami-1.png,"لا لا الي

   

  
   
 
 
 

نادى الفلام: يا قتيبة ""هكذا بلا لقب"". فجاء قتيبة وجلس هو وكبير
الكهنة أمام القاضي ""جُمَيْع"". ثم قال القاضي: ما دعواك يا سمرقندي؟
قال: اجتاحنا قتيبة بجيشه. ولم يدعنا إلى الإسلام. ويمهلنا حتى ننظر
في أمرنا. التفت القاضي إلى قتيبة وقال: وما تقول في هذا يا قتيبة؟
قال قتيبة: الحرب خدعة وهذا بلد عظيم, وكل البلدان من حوله كانوا
يقاومون. ولم يدخلوا الإسلام ولم يقبلوا بالجزية. قال القاضر
قتيبة. هل دعوتهم للإسلام أو الجزية أو الحرب؟ قال قتيبة: لا, إنما
باغتناهم لما ذكرت لك. قال القاضي: أراك قد أقررت, و]:
عليه انتهت المحاكمة. يا قتيبة. ما نصر الله هذه الأمة إلا بالدين.
واجتناب الغدر. وإقامة العدل. ثم قال: قضينا بإخراج جميع المسلمين
رض سمرقند من حكام وجيوش ورجال وأطفال ونسا
الدكاكين والدور, وأن لا يبق في سمرقند أحدٌ على أن ينذرهم.
المسلمون بعد ذلك. لم يصدق الكهنة ما شاهدوه وسمعود! فلا شهود ولا
أدلة, ولم تدم المحاكمة إلا دقائق معدودة, ولم يشعروا إلآ والقاضي
والغلام وقتيبة ينصرفون أمامهم. وبعد ساعات قليلة سمع أهل'
ممرقند بجلبة تعلو وأصوات ترتفع. وغبار يعم الجنبات. ورايات تلوح
خلال الغبار. فسألوا. فقيل لهم: إن الحكم قد نُقْدَ وأنّ الجيش قد
انسحب. في مشهدٍ تقشعر منه جلود الذين شاهدوه. أو سمعوا به. وما
إن ريت شمس ذلك اليوم إلا والكلاب تتجول بطرق سمرقند الخالية.
وصوت بكاء يُسمع في كل بيتٍ على خروج تلك الأمة العادلة الرحيمة.
من بلدهم. ولم يتمالك الكهنة وأهل سمرقند أنفسهم لساعات أكثر.
4 0 د ذقنا 4ل اه انا

 
 

 
   
     
  
 

 

     
     
   

 
"
%25D8%25A7%25D8%25B3%25D8%25A6%25D9%.png," 
"
74898-8.jpg,"(اسئلة اسلامية؟!)
اختبر معلوماتك الاسلامية
"
357fadaeyat.jpg,"اا 0 ل لل زه ال
لل الي اه ا ا
ال ل زج الا لل لصالا

 
"
352.jpg,"      

يا خوي فيه وحده بالمنتدى مواضيعها حلوه وبين
عليها مثقفة ودي اخطبها بس خوف لا يصير كل

 

 
"
20160107-165.jpg," 

١-الله‏ واحد لا شريك له

 

دلائل وحدانية ا!
عندما تنظر فى السهاء تزرى الكوااب والنجوم تظهر بانتظام +
كل يوم من مكان واحد (مة الشرق ) + وتقيب فى مكان واحد (جمة الفرب ) +
الشمس على مسافة محددة من الأرض +
ع ل مرونة مصر التعليمية.
* ماذا يحدث لو :. إذا اتويت الشمس من الأرض ؟ - احترق (200- 80005-00010950
* اذا يحدث لود إذ بدت اليس عن الأرض ؟

   

ال

   
"
16d78d94874e7e2a5a80edaac81104ac.jpg," 
"
img_1416235011_194.jpg,"08

 
"
9d17bdabea90cbeba9f24792ebdbfdf9.png," 
       
    

  

1 إذا ماتركتي لي خطييع
الزوجه .. ترى بانضحج والمرشله
مقطع الفيديو وانتي تاكلين
طريح مع راس بصل ورويد

سام رمع دما/ه *دمينا
"
islamic+center.jpg," 

واحد في ليلة الدخلة يوم وصل هو وزوجته لبيت الزوجية

., كانت البنية مستحية ,, فدخلت يدون

ما تقول أي كلمة لغرفة النوم .. عاذ ( 36 ل بدا

 

أفكاره ورتب الكلام ويصة
01 005 018001010 10005 0
لمماستنا حب اليا

   
"
f81965a35c7fe926efe3eacd9b7160d0.jpg,"كس

رج

|
"
islam-4.png,"تخيّل معي لو أن نصاب الزكاة غير مشروط في الزكاة.
- ماذا سيحدث لأموال الناس؟
- ما الحكمة التي يمكن استخلاصها مِن وُجود التّصاب؟

2 يقول الله تعالى: ( وَحَاثا حَقَّهُ َو حِصََادِ. # [سورة الأنعام/ 141]
- ما هو نوع الزكاة المقصود في الآية؟ وما وقت إخراجها؟

3 رجل يملك خمسا وأربعين (45) رأسا من الغنم» وخمسا وثلاثين (35)

بقرة» وسبعا (7) من الإبل.
- ماهو مقدار الزكاة الواجب إخراجه منها؟

4 طلب منك عمّك أن تعينه على حساب المقدار الذي يخرجه من ماله بعد أن بلغ
التّصاب ومرّت عليه سنة كاملة. عِلْيًا أنَّ ماله يبلغ 600 ألف دينار جزائري.
ما هو المقدار الواجب عليه إخراجه؟

5 من خلال مادر. القرف بين © + ام وزكاة الحرث.

   
"
img_1386287358_817.jpg," 
  
  

وان _
انظ الله
الف اس

ا

10 070 89

54

 
 
 
"
1899.jpg," 

 

0

ب

 

 
"
img_1418380058_264.gif," 
"
5728-11.jpg," 
"
PIC-514-1374236807.jpg,"رخص تاليف الاجايات في الاملد

 

 
"
4930-10.jpg,"اذا كانت المدرسه ليست مكاناً لتوم

فالبيت ليس مكاناً للدراسه 6
© وحدد يوحد
خشمك نيوتن ( لكل فعل ردة فعل
#ما درست عبث ©
"
56f80278feb769235df997058995a39ff909.jpg,"في الحصة : 2-1+1
في الواجب : 1+1+2-<4

في الامتحان :

اشترى أحمد سلة تفاح أخضر , أكل سبع تفاحات حمراء واعطى خمس
تفاحات صفراء لمحمد , أحسب نسبة الأملاح في المحيط الهندي ؟!؟!

 
"
3311-5.jpg," 
"
5537.png," 
"
0113.JPG,"محشش سرقوا تلفونه بلغ الشرطه

قالو له : ولايهمك بنطلعه ولو من تحت

الارض_

وهو راجع البيت شاف في الطريق عمال
يحفرون

راح وقالهم :

شدوا حيلكم .. هو جالكسي لونه أسود.

 

© © لت اق ات اا ا اه © --
22 ""8
"
1482-1.gif," 

1

بوت تيراي يفن 5

يبعا 0""
7 يا
م را

ب
"
22-1.png," 
"
nokat-maghribia-7.png,"الحوار بين الزوج والزوجه ""ليله الدخله""
الزوج : ياااااه اخيراً الحلم ده هيتحقق
الزوجه : انت عايزني ابعد عنك ؟
الزوج : لأ.. ماتقوليش الكلام ذه تاني ابداً
الزوجه : انت بتحبني ؟

الزوج: أكييييييد
الزوجه : طب ممكن تفكر تبعد عني
الزوج : لأ طبعا
الزوجه : طب ممكن تديني بوسه
الزوج : طبعاً علي خدك كمااان
الزوجه : انت ممكن تفكر تضربني في يوم
من الايام ؟

الزوج : لأ طبعاً أنا مش من النوع ده من الرجاله
الزوجه : ممكن أثق فيك ؟
الزوج : أيوووووه
الزوجه : يا حبيبي 5:

الحوار بين نفس الزوجين بعد سنه
فقط اقرأه من أسفل الي أعلي

 

مصاعو
"
6202-6.jpg," 
"
%25D9%2585%25D8%25B0%25D9%2583%25D8%.jpg," 
"
%25D8%25B5%25D9%2588%25D8%25B1%2B%25-3.jpg,"تلات شباب قاعدين على باب عمارة
الأول حلو والتاني عادي والتالت بشع
فجأة طلعتلهم واحدة حلوة من البلكونة وشاورتلهم

 

الأول قال انا؟ قالت لا التاني قال انا؟ قالت لا التالت قال انا؟
قالت صح انت. انبسط كثير البشع و طلعلها بسرعة
بعدين وصل باب بيتها ودق الباب. فتحتله وبإيدها طفل صغير بيبكي
قالت للولدذ: همتسكت ولا أخللى العو ياكلك؟

: 7ح
"
20160107-128.jpg," 

| ‏نشد الزب وتكشف الكرب‎ ١

:0 الل
"
dahk.jpg," 
"
screenshot_03," 

ضر مضي 2*7
ا
موصو +ع 0س
8*

لخي + كب الا

ذه ل عد د لأا جد رو ع1 قل إلا 178 2 8# 7 0 غات
امزم رو ا زنفا لالرتليرل لرلرن ‎١٠١٠:‏ :

اث عل ما #* ل نك ل
+ © طه كز ©

© © وا+ حي سي وي د سم د ©
ع4 ع قز ل قد + هت جو ++ + ا
دو ل أ > الل اذ ا تت ف قم مضه
شي + !و ++
+ ذخ«دعو ©

     
 
  

2 0 © .< 5 + 5

    
 
  
 
  
 
  
 
 
 
     
  
 
 
 
 
 
  
   

 

  

 

 

‎٠‏ © 9 ا
© 022532
“تس +#ضعدو وب

‏وي« سمو
صن اق ل تقد + حت متو ++ + توا
قي > الا لات و أ قم # ا ر؟ ضف«
ض + ل خض ةا + تت يل كلاق + 19 دذذذ+
تت تت سم ايز قتا دح ل ى ي“ ل
تا ا ا ياي اذ يإ همه ص ض إ 2 يق 9
#السع1 و و بن لجسلا جح م را
وا و ؟ + © ل ولد © #
بايذ تا © © 45 0 8 © 7ا:
ان اها لانو مرجع
قا + وا إن مب يتس +ذو ع ©

‎ 
‎  

‏انا

‎ 

‎ 
"
islam-27.jpg,"ربي هناك ضيقة اتعبتني وابكتني
ف يارب ارح قلبي وابعد عني ما يؤلني

2

عطس معط ع سس ععلاة ©
"
2287-12-310x165.gif," 
"
%25D8%25AD%25D9%2584%2B%25D8%25A7%25.PNG,"طق((111) اليا مسي 81ل ممست

 
"
420-8.jpg,"أنكار

 
"
golden_border_frame_7_vector_532060.jpg," 
"
img_1386287354_601.jpg," 

 

 

 
"
1-488.png," 
"
2410-2.jpg,"ررب

النسبة المنوية للمسلمين من مجموع عدد السكان
قر :0# 4ف 6 .4 ءالا
| | ل[

 
"
kids.jo.gif," 
"
shof_876fe169355d036.jpg," 
"
img_1418921744_767.jpg," 

انا بالابتدائي اذا بنت اعطتني مساحة بالفراولة:
الموج

فددد 8

 
"
20160106-44.jpg," 
"
1380219611231.jpg," 
"
15-91-1.jpg," 
"
HIlYUO5dJIaC9DiKdv8vHXo9exH0afZf4OoL," 

 

 

يت ل الا

 

 
"
547-4.jpg,"مصادر النظرية
التريوية الإسلامية
"
10.jpg," 

الثقافة الجنسية الإستلامية
و السعادة الزئ جية المنشو ل
"
hwaml.com_1354752149_329.png," 
"
images-2-4.jpeg," 
"
24.jpg,"اا ا زا
ثقيلتآن في آلميزآن
وحن اله للا

""سبحآن الله وبحمده..سبحآن الله العظي م""
"
PIC-610-1384496215-310x165.jpg," 

 
"
86YDRvUlzehMWEvRw3-11wHaHa.jpg," 
"
256%2B%25D8%25B2%25D8%25AE%25D8%25B1.jpg," 
"
islamic-pictures-do3a15.jpg," 

هج رالا
"
ogqr.jpg,"م 0 م1 ل

  

حج<7؟؟ ا 3
لاا 0
وا 35 0 7 0

ا و م 0

7 درت
"
hwaml.com_1336214077_949.jpg,"محشش سرقوا تلفونه بلغ الشرطه

قالو له : ولايهمك بنطلعه ولو من تحت

الارض_

وهو راجع البيت شاف في الطريق عمال
يحفرون

راح وقالهم :

شدوا حيلكم .. هو جالكسي لونه أسود.

 

© © لت اق ات اا ا اه © --
22 ""8
"
b780bd6fdc90d7cdf357d9e6ddcdb74d.jpg," 
"
Photos-Wallpapers-Islamist-3.jpg," 

السَّلَامُ عَلَيْكُمْ
وََحْمَةٍ اللو
0 وَبَرَكَابتُ

8
© © ٠ ‏ب‎

ٍِ سّ َم اولك الكوعحتي:
ٍ تمقو محانتكر ‏ فلنتوقف

2
َيَرَكَارُ 8 اوم معز
ُ فاغف عِنا عد لصوتت

 

 
"
islamia-mz5rfa-4.jpg," 
    

وقف أعرابي معوج الفم أمام أحد الولاة فألني ©
عليه قصيدة في الثناء عليه
التماساً لمكافأة,ولكن الوالي م يعطه شيئاً
وسأله:ما بال فمك معوجاً فرد الشاعر
#«عله عقوبة من الله
ل لكازة الثناء بالباطل على بعض الناس.  ‎٠‏

 

 

 
"
996687340.jpg," 
"
2473-1.jpg," 
"
img_1386287356_333.jpg," 
"
%25D9%2585%25D8%25AC%25D9%2585%25D9%.webp,"واحده بتقول لجوزها امبارح صحباتي
كانوا عندي وكانوا معجبين بجمالي
واناقتي
قالها: والحاجات المعفنه متكلموش عنها

قالتله: ابدا اصل مجبناش سيرتك خالص
وهنا وقف إبليس متعجبا ومصفقا لها
"
60cf77346cd3298b214de5343448e32cc8e7.jpg," 
"
1.jpg," 

عن أي الدرداء عن النبي صلى الله عليه و سلم قال
أيعجز أحدكم أن يقرأ في ليلة ثلث القرآن ؟ قالوا : و كيف يقرأ ثلث
القرآن . قال : قل هو الله أحد تعدل ثلث القرآن

زواه ملم
"
63.JPG," 

 

 

 

 
"
1482-3.gif," 

* + © * ©“

يي © م اتصدم

 

ل رعاية المسنين

توقير كبار السن والعجزة وصرف أقصى اهتمام وأبلغ عناية بهم لتكريمهم فى

بد جل 8

من نحن

 

المتواجدين الآن: 1 البرامج المقدمة من اللجنة خلال العام الحالي
ا ارات اليوم: 3 0 ب اليومم الوطتي اسبوع المرور سقيا الضمات مهرجات التنمية الترقيّهيى

 
"
islam-17.jpg,"ملخصات دروس مادة التربية الإسلامية وفق الإطار المرجعي
قصد السنة الثالثة إعدادي,.

الاستتناس الأستقا: عبد لله ونيد
بها
"
3dlat.net_06_15_c2ac_66.jpg," 
"
%25D9%2585%25D8%25B5%25D8%25A7%25D8%.jpg," 

اتا

 

 

    

 

وم لمم ع ام كا

جا اد صم مضا جاه لمتحي اموا مجو صا بائذ ادي امار
واد هد مهب جبذ1 : «ممساريام تيبي تا بجر جبد متصجاذ احتجال

 

 

 

 

بلا فزق 2
اسلامية نيه توي زغرى 216

 

 

 
"
%25D9%2583%25D8%25AA%25D8%25A7%25D8%.jpg," 

فصلى بهم المغرب. وبعد أن قرأ الفاتحة قرأ قوله تعالى:
(وقالوا ربنا إنا أطعنا سادتنا وكبرآءنا فأضلونا السبيلا) +
وبعد أن قر أ الفاتحة في الركعة الثانية قرأ قوله تعالى:
(ربنا آتهم ضعفين من العذاب والعنهم لعناًكبيًا).
فقال له الأمير: 'يا هذا. طول ما شئت واقرأ ما شئتء
غير هاتين الآيتين"".

 

 
"
6r7j.jpg,"اله ون سير بيقرر لان ال

آنا شوفت بابًا بيحضن السكرتيرة ويبونتها
قالتله لما بايا يرجع قول الكلام دا قد امه
رجع الراجل البيت
والست قالت لأيِنهَا قول شوفت ريه
الولد قال
شوفتك بتحصن السكزتيرة وتَبوسَها
زي عمو سعيد بيعمل مع ماما
كل يوام وانتابهٌ الشغل

 
"
img_1416746049_487.jpg,"‎٠‏ ماي
ا اقم

‎ 
"
2053.png," 
"
3b356a9ee49b45216b9c9975f143fe67489d.jpg,"     
  
     

جع بعد كدا لو شوفنا

ومسر يه دسي ‎٠.‏

هانقوله :
تلاقي امك اللي جيبهالك
"
08.jpg,
%25D8%25AE%25D9%2584%25D9%2581%25D9%-1.gif," 

 

 

 

 
"
PIC-925-1411276242.jpg," 
"
74898-6.jpg," 
"
Islamic%2Bdecorations%2B%252816%2529.jpg,"زوروا 1/0/1/.1/1/85117.6017//ا للمزيد 7

حول ظاهرة انقطا2 الكهرياء أيام الامتحانات

        
 
    

إمتحانات الثانوية
بدت أهبه , ياللا بقى
اقطعوا التودعلى

الششلليع مضع

سسب ليا الس الي اسلجم ضيفب التفف مايا الال

 
"
15-91.jpg,"واحد بيتقدم لواحذه
ابوها قاله: طب دى مناسبه تاكل فيها لبانه .. قاله: لازم بعد السيجارة
قاله: وكمان بتدخن ؟ .. قاله:على خفيف مع الويشسكى
قاله: وكمان بتسكر ؟ .. قاله: لما العب قمار بس
قاله :من امتى؟ .. قاله: من اول ما خرجت من السجن
قاله: ودخلت السجن ليه ؟ .. قاله:قتلت واحد طلبّت ايد بنته ورفض

 

 

ان
قاله: عالبركه نقرا الفاتحة
"
7660_351896084911231_1680420004_n.jpg," 

يم
2 و

غلب ها
"
am%25C3%25A9ricain-14-7.gif,"ا ا د ا ل ل
دور الإماراتٍ العَرَبِيّةِ المُتَّحدَةِ في مُسائَدَةٍدُوَلِ العالّم العَرَبِيٌ وَالإِسْلامِيٌّ:

 

لم الى على قز لمارا لتر ااه يت كي ذآآت الود ل إْكانياتها لَوْفير مُبْلٍ
ا الكل شّنيها في كا اداه ناث قل ولف لتر كن الله تعالى
تبث المكر قري زَاهَتلٌ: قال تعالى: 8 أمملواءال داود شر * حب دنا .لكر يني الاغتراف
مخ ا ب
الشمَة ْنم وَاسحْمالها في طاعَتهء وما مِنْنِعْمَةِ ْم الله تعالى بها عَلى دَوَْةِ الإمارات المرََِّةٍ امُتحِدَةٍ
‎٠ 2: 0 5 ََ 6 07‏ ءُُ
ا شَكَرَنْها سود بذلا مِنْ أَمُوالها وَخَيْراتها وَدِماءٍ أَبنائِها؛ لإسُعاد المَنْكُوبِينَ وَالمُحْتاحِينَ في الدّوَلِ
لعرَِيَّةِ الإشلاييّة؛ افيد الي ل الذي أَمَرَبالَمشُكِ بالأمَِ. والإقدام عَلى الَمَل. فال : «إِنْ قَامَتُ
على أَحَدِكُمْ ْم في َو ل سه (زوة أحْتث).

 
"
maxresdefault.jpg,"اح لكا .
'! 2 ها را و 57
ل

 

و را رتم ض
سر ال اا
بلك -

مم سس
"
3737-3.jpg," 
"
kj_UekaYwop14o0yHHpHTNrXlPuhWDP3X_R7," 
"
%25D9%2585%25D8%25AC%25D9%2585%25D9%-2.webp," 
"
hqdefault-3.jpg," 
"
3106.jpg," 

المغرب و الأندلس
في عام 1120 م
"
44-300x225-1.jpg,"من رجمة الله بنا أنه لا يعاقبنا عل ىكل ذنب
أحدثناه وما أصابنا من البلاء فهو بذنوبنا
قال النبي صلى الله عليه وسلم ؛:
ب الايصيب عبداً نكبة فما فوقها أودونيا
الربذنب وما يعفوالله عنه أكثر”

لقي

جسنه الألباني

ا 4 ِ
مد ذال مهم مما وا ب ل
"
img_1428205482_529.png," 
"
islam-8.jpg," 
"
20160807-272.png," 

.  ةثالل‎
"
%25D9%2585%25D9%2584%25D8%25AE%25D8%-1.JPG,"الهم أرفع أحبني بالذكر""
وبارك لهم في العمر

 
   
"
1482-4.gif," 

 

 

وعن عائشة ؛ رضي الله عنها ؛ قالت: قال رسول الله صل

الله عليه وسدم: ( لا يغني حدر من قدر ؛ والدعاء ينْفع
مما نزل ومما لم ينزل وإن البلاء لينزل فيتلقاه
الدعاء فيعتلجان إلى يوم القيامة ).

( اخرجه الحاكم وحسته الألباني)

* ( يُعتلجان ): يتدافعان.

 

 

 
"
1woIp9La5wdBTTVpCgGQegHaMR.jpg," 
"
is.jpg," 
"
3737.jpg," 
 
  
      

- عن القرآن بعيدا
لماذا تضيق صدور ناا بلا سيب

1.

ال
"
3.png," 
"
7ae633907c7cb794d4579bb5e83177938756.png," 

   
"
23122005-120326-2.jpg,
3303-3.jpg,"ابو ياسر وصل البيت قال : ام ييار وحشانى.يلا تعالى ادينى بوسة
قالت له : يَاسر فى البيت
راح زعق قال : ياسر روح اقف فى البلكونة و قولى ايه اللى
بيحصّل فى الشارع + راج:يَاسر بدأ يتكلم بصوت عالى
واحد راكب عجلة و واحد بيغسل العربية و واحد بياكل
بعدين قال عمى ابو ناصر بيبوس ام ناصر ٍ
ابواياسر راج جرزى بستراعة زى المتجنون قالها: و شفتهُمٌ ازاى ؟؟

 
 
    
 

آ89
الوا0 النونو
ميري

  

رد يار : ماشفتهمّش بس شتفت ناصر وَاقف فى"" البلكؤنة
1 م.ق الواد النونو اعلن جنونو
"
8743-610.jpg," 
"
728420358.jpg,"ملخصات في مادة التربية الاسلامية سنة 5 ابتدائي
الفصل الأول

الدروس المعنيّة بالمراجعة:
© لقمان يوصي ابنه

©- الإيمان باليوم الآخر.

« الع

© الإيمان بالقضاء والقدر.
من حياة نوج عليه السّلام.
> سورة اللد.

- من أفعال المؤمنين.
أحب أسري.

من يسر الإسلام.

زكاة الفطر.
"
13003.jpg," 
"
20160107-164.jpg," 
"
Electric.jpg," 
"
img_1419386969_607.jpg,"  
  
 
  

   

يا

 

 

حاجة اخدها
هعضن زوردى
"
3077.jpg,"     
 

وأقرب جنب ودنها وأقول :
"
%25D8%25AF%25D8%25B1%25D8%25B3%2B%25.jpg,"161065 عصصتصم
©-8010060706©

3

هذا الي يقولك يارجال درجات دنيا اع يع

 
"
sabah-islami-13.jpg,"و . ذذاب ا لبن © -تا (_ه ‎١‏ ا 0 ا ا ا

فتحت زوحجته الباب

قال:شرايك بالبقره ؟ قي

قالت:ياغبي لوي مع

شال: انطمي جالس ‎١‏ ص8
هه سه هه حسة حها متا هس
"
jor1jo-2b6df5aa26.gif," 
"
